position,song_id,song_name,artist,streams,last_week_position,weeks_on_chart,peak_position,position_status,year,week,country
1,5knuzwU65gJK7IF5yJsuaW,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,2068762,,1,1,new,2017,1,germany
2,0JiVRyTJcJnmlwCZ854K4p,Alone,Alan Walker,1752319,,1,2,new,2017,1,germany
3,2nYpbaLykC2cjU8Yt5KF1v,Chöre,Mark Forster,1597755,,1,3,new,2017,1,germany
4,3NdDpSvN911VPGivFlV5d0,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,1596692,,1,4,new,2017,1,germany
5,5aAx2yezTd8zXrkmtKl66Z,Starboy,The Weeknd,1589537,,1,5,new,2017,1,germany
6,78rIJddV4X0HkNAInEcYde,Call On Me - Ryan Riback Extended Remix,Starley,1543507,,1,6,new,2017,1,germany
7,7BKLCZ1jbUBVqRi2FVlTVw,Closer,The Chainsmokers,1488998,,1,7,new,2017,1,germany
8,1cG0umU5TKStygKsPFZ9pY,Shed a Light,Robin Schulz,1483273,,1,8,new,2017,1,germany
9,76gwG061wqdatYhicO2hG4,Bad Ideas,Alle Farben,1454213,,1,9,new,2017,1,germany
10,43jBqV3j3Xi1g6wO0bhIMd,Now and Later,Sage The Gemini,1435418,,1,10,new,2017,1,germany
11,05Mp2UJulSttxQ4E6hQPH3,Ohne mein Team,Bonez MC,1402848,,1,11,new,2017,1,germany
12,5uCax9HTNlzGybIStD3vDh,Say You Won't Let Go,James Arthur,1339479,,1,12,new,2017,1,germany
13,4pdPtRcBmOSQDlJ3Fk945m,Let Me Love You,DJ Snake,1323506,,1,13,new,2017,1,germany
14,6HUnnBwYZqcED1eQztxMBN,Solo Dance,Martin Jensen,1254221,,1,14,new,2017,1,germany
15,6fujklziTHa8uoM5OQSfIo,Black Beatles,Rae Sremmurd,1238390,,1,15,new,2017,1,germany
16,3cFsmM51N5zMAuu1nNY4Tw,No Lie,Sean Paul,1207623,,1,16,new,2017,1,germany
17,4PdJSsESm34djLfBde9Pr2,Would I Lie to You - Radio Edit,David Guetta,1186444,,1,17,new,2017,1,germany
18,3EmmCZoqpWOTY1g2GBwJoR,Just Hold On,Steve Aoki,1161085,,1,18,new,2017,1,germany
19,1vvNmPOiUuyCbgWmtc6yfm,My Way,Calvin Harris,1147151,,1,19,new,2017,1,germany
20,6rwCkGBh7CV6pcdxZKbcsG,iPhone 17 (feat. Moé),KC Rebell,1120380,,1,20,new,2017,1,germany
21,5MFzQMkrl1FOOng9tq6R9r,Don't Wanna Know,Maroon 5,1104079,,1,21,new,2017,1,germany
22,1xznGGDReH1oQq0xzbwXa3,One Dance,Drake,1103109,,1,22,new,2017,1,germany
23,6nxQdXa1uAL0rY72wPZu89,Love Me Now,John Legend,1080739,,1,23,new,2017,1,germany
24,3TRFq09DUgYj1mug6RRqJW,Lot to Learn,Luke Christopher,1080243,,1,24,new,2017,1,germany
25,0t4v7Q4yzb9SOQohayL33W,Palmen aus Gold,Bonez MC,1053208,,1,25,new,2017,1,germany
26,4TZy1wLyHec06pwgFYDh1a,Mercy,Shawn Mendes,1037437,,1,26,new,2017,1,germany
27,5NafFxaLg9Ep21oTHBw7Zq,Dye My Hair,ALMA,1008953,,1,27,new,2017,1,germany
28,1D3ODoXHBLpdxolZRHWV1j,By Your Side,Jonas Blue,992727,,1,28,new,2017,1,germany
29,0prNGof3XqfTvNDxHonvdK,Scars To Your Beautiful,Alessia Cara,991000,,1,29,new,2017,1,germany
30,7aV2mflaASUmGhCErm7kBO,The Mack,Nevada,956778,,1,30,new,2017,1,germany
31,58zsLZPvfflaiIbNWoA22O,Human,Rag'n'Bone Man,942254,,1,31,new,2017,1,germany
32,6wHRm1KR8pzVDPdmR6Qovj,Palmen aus Plastik,Bonez MC,942129,,1,32,new,2017,1,germany
33,7istTRCq9OK5cEC8sPAc50,An ihnen vorbei,Bonez MC,929965,,1,33,new,2017,1,germany
34,2KHbPYI22yWIOgWUsApYIS,Kokaina,Miami Yacine,928172,,1,34,new,2017,1,germany
35,04DwTuZ2VBdJCCC5TROn7L,In the Name of Love,Martin Garrix,873638,,1,35,new,2017,1,germany
36,0QsvXIfqM0zZoerQfsI9lm,Don't Let Me Down,The Chainsmokers,858117,,1,36,new,2017,1,germany
37,5hz9DEkahyWoTs3rxJOTtw,Bonfire,Felix Jaehn,848077,,1,37,new,2017,1,germany
38,0L87MffumRNWrY2SNUFcvs,Cocoon,Milky Chance,843042,,1,38,new,2017,1,germany
39,6DNtNfH8hXkqOX1sjqmI7p,Cold Water (feat. Justin Bieber & MØ),Major Lazer,838883,,1,39,new,2017,1,germany
40,5hIR7SX1fSrr5evIAPDY5o,What Is Love 2016,Lost Frequencies,822120,,1,40,new,2017,1,germany
41,6mICuAdrwEjh6Y6lroV2Kg,Chantaje (feat. Maluma),Shakira,809646,,1,41,new,2017,1,germany
42,3AsAuGTaDQzavZZThyYlop,Sexual,NEIKED,772950,,1,42,new,2017,1,germany
43,4Hf7WnR761jpxPr5D46Bcd,Treat You Better,Shawn Mendes,764918,,1,43,new,2017,1,germany
44,6i0V12jOa3mr6uu4WYhUBr,Heathens,Twenty One Pilots,746213,,1,44,new,2017,1,germany
45,5GXAXm5YOmYT0kL5jHvYBt,I Feel It Coming,The Weeknd,709260,,1,45,new,2017,1,germany
46,27SdWb2rFzO6GWiYDBTD9j,Cheap Thrills,Sia,685440,,1,46,new,2017,1,germany
47,3KbCjPkewCmJt09FYtyVK5,10 Jahre,Gzuz,678067,,1,47,new,2017,1,germany
48,1qOLh0tI7trd1zdDKxYZTe,Starving,Hailee Steinfeld,638066,,1,48,new,2017,1,germany
49,6hjck7ERXicpsW51UkdHCA,Safari,Maxwell,633769,,1,49,new,2017,1,germany
50,17Fd6Yb7mSbinKG8LoWfFl,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,633548,,1,50,new,2017,1,germany
51,1ssmjAYSU5PbmsjLq5yrNH,Never Give Up,Sia,629052,,1,51,new,2017,1,germany
52,343YBumqHu19cGoGARUTsd,Fake Love,Drake,588073,,1,52,new,2017,1,germany
53,6b8Be6ljOzmkOmFslEb23P,24K Magic,Bruno Mars,586535,,1,53,new,2017,1,germany
54,2rizacJSyD9S1IQUxUxnsK,All We Know,The Chainsmokers,579923,,1,54,new,2017,1,germany
55,4pLwZjInHj3SimIyN9SnOz,Side To Side,Ariana Grande,567441,,1,55,new,2017,1,germany
56,6JV2JOEocMgcZxYSZelKcc,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,562900,,1,56,new,2017,1,germany
57,6bLopGnirdrilrpdVB6Um1,The Greatest,Sia,560625,,1,57,new,2017,1,germany
58,1a5Yu5L18qNxVhXx38njON,Hear Me Now,Alok,560153,,1,58,new,2017,1,germany
59,5yKfZwcuSoEkOemLJX6hEm,Wenn sie tanzt,Max Giesinger,555544,,1,59,new,2017,1,germany
60,463oFGElXVcP8ueC72zvMj,Stoff und Schnaps,Lil Kleine,550990,,1,60,new,2017,1,germany
61,7eINNUMHd6YAPldsUlCz9q,Holz,257ers,546783,,1,61,new,2017,1,germany
62,7gHs73wELdeycvS48JfIos,Faded,Alan Walker,540057,,1,62,new,2017,1,germany
63,2CPqh63wRVscbceKcPxwvv,The Ocean (feat. Shy Martin),Mike Perry,525191,,1,63,new,2017,1,germany
64,5CXjevTAQIYO1Z0yyiOOno,Ahnma,Beginner,521377,,1,64,new,2017,1,germany
65,2MHCiOohBZEQuLgDTPvSzF,Love on Me,Galantis,515397,,1,65,new,2017,1,germany
66,0L7loeTIg6akW84aEQZpCT,Light It Up (feat. Nyla & Fuse ODG) - Remix,Major Lazer,495395,,1,66,new,2017,1,germany
67,4dASQiO1Eoo3RJvt74FtXB,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,493966,,1,67,new,2017,1,germany
68,5DA77EqppDmCTWGovd4oTP,Sex,Cheat Codes,491401,,1,68,new,2017,1,germany
69,3CRDbSIZ4r5MsZ0YwxuEkn,Stressed Out,Twenty One Pilots,485729,,1,69,new,2017,1,germany
70,00vk0sEfb6mr2ehwSw0Uhn,Don't Be So Shy - Filatov & Karas Remix,Imany,476117,,1,70,new,2017,1,germany
71,6OZh916QF8XNunWaP97WEZ,Fast Car,Jonas Blue,465103,,1,71,new,2017,1,germany
72,6v6xHeuMLbCuddN0ETrGhs,Mörder,Bonez MC,463562,,1,72,new,2017,1,germany
73,1yNyoWWWikbLhwIGWjZuDW,All Night,The Vamps,462608,,1,73,new,2017,1,germany
74,4qqArAiTPueDxIp7cf87h7,Final Song,MØ,462541,,1,74,new,2017,1,germany
75,4tCtwWceOPWzenK2HAIJSb,Work from Home (feat. Ty Dolla $ign),Fifth Harmony,456826,,1,75,new,2017,1,germany
76,0ADG9OgdVTL7fgREP75BrZ,Ain't My Fault,Zara Larsson,451449,,1,76,new,2017,1,germany
77,40YcuQysJ0KlGQTeGUosTC,"Me, Myself & I",G-Eazy,443588,,1,77,new,2017,1,germany
78,2Z8WuEywRWYTKe1NybPQEW,Ride,Twenty One Pilots,438083,,1,78,new,2017,1,germany
79,4nxvRweTK5ZZhbH3G7PuEn,Your Soul (Holding On),RHODES,436389,,1,79,new,2017,1,germany
80,0OwX5aROoW1Iip8FV51Efg,Alarm,Anne-Marie,435432,,1,80,new,2017,1,germany
81,7of1slAJIWrXxP8ikAHxje,Miss You,James Hersey,433919,,1,81,new,2017,1,germany
82,5OOkp4U9P9oL23maHFHL1h,Panda,Desiigner,433647,,1,82,new,2017,1,germany
83,0hNduWmlWmEmuwEFcYvRu1,Sunset Lover,Petit Biscuit,410258,,1,83,new,2017,1,germany
84,4Q4jmPHwu0wrJvqrld0FQ6,I Would Like,Zara Larsson,409644,,1,84,new,2017,1,germany
85,2XMTqoHHSH0lvuXrvIEdco,Capsize,FRENSHIP,408005,,1,85,new,2017,1,germany
86,1CUVN2kn7mW5FjkqXTR2W1,Perfect Strangers,Jonas Blue,398700,,1,86,new,2017,1,germany
87,0gb1J5UrTpzaU1s3nupgCd,No Money,Galantis,395702,,1,87,new,2017,1,germany
88,4nMlau89VAjmV7agkl7OY3,Fresh Eyes,Andy Grammer,388414,,1,88,new,2017,1,germany
89,369SOcTvxnm9DWYIzoNzal,Skandale,Bonez MC,384695,,1,89,new,2017,1,germany
90,40UroIGvsMPLPBYwH8rMNA,Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),Vice,381236,,1,90,new,2017,1,germany
91,24QLjRdXiJdhuzzaXg9mqK,Patte fließt,Azet,374980,,1,91,new,2017,1,germany
92,3TZ3MiMILR5wrQbbWiFUwI,I Was Wrong - Robin Schulz Remix,A R I Z O N A,367384,,1,92,new,2017,1,germany
93,0eZBeB2xFIS65jQHerispi,The Sound of Silence,Disturbed,360448,,1,93,new,2017,1,germany
94,2hgzdQdnfWwtdpZbhZlV72,Ain't Your Mama,Jennifer Lopez,359651,,1,94,new,2017,1,germany
95,0lmdsH1MIoLsMymnNpd6HU,Let Me Hold You (Turn Me On),Dante Klein,355021,,1,95,new,2017,1,germany
96,7xHWNBFm6ObGEQPaUxHuKO,The Greatest (feat. Kendrick Lamar),Sia,354360,,1,96,new,2017,1,germany
97,4vb4mFvYsr2h6enhjJsq9Y,Water Under the Bridge,Adele,351985,,1,97,new,2017,1,germany
98,7sU6BDmS1qwb78OpUMARPb,I'm in Love with the Coco,Hitimpulse,346494,,1,98,new,2017,1,germany
99,0tICYNayWWhH9GPeFrfjfD,This Girl (Kungs Vs. Cookin' On 3 Burners),Kungs,345615,,1,99,new,2017,1,germany
100,7cufww06qM0dH2rpkch4fi,Sex ohne Grund (feat. Shindy),Ali Bumaye,342144,,1,100,new,2017,1,germany
101,1KiA2qmRxsedA1mKPceIov,Großes Kaliber,Bonez MC,330993,,1,101,new,2017,1,germany
102,1OAiWI2oPmglaOiv9fdioU,Hymn for the Weekend - Seeb Remix,Coldplay,330345,,1,102,new,2017,1,germany
103,2aFiaMXmWsM3Vj72F9ksBl,Cake By The Ocean,DNCE,329872,,1,103,new,2017,1,germany
104,6O85MfGECKBqAK2MgSbCaj,Places,Martin Solveig,329713,,1,104,new,2017,1,germany
105,14WWzenpaEgQZlqPq2nk4v,Work,Rihanna,329237,,1,105,new,2017,1,germany
106,69bp2EbF7Q2rqc5N3ylezZ,Sorry,Justin Bieber,327397,,1,106,new,2017,1,germany
107,4Km5HrUvYTaSUfiSGPJeQR,Bad and Boujee (feat. Lil Uzi Vert),Migos,325143,,1,107,new,2017,1,germany
108,3oUZXcz9WLNO71yHAumFbH,Hey Baby (feat. Deb's Daughter),Dimitri Vegas & Like Mike,324176,,1,108,new,2017,1,germany
109,4i9ZRPZbz683dAMVSU4zlm,Atramis,Bonez MC,322647,,1,109,new,2017,1,germany
110,0azC730Exh71aQlOt9Zj3y,This Is What You Came For,Calvin Harris,322504,,1,110,new,2017,1,germany
111,550rQQCGkrTzvp4SfpOPzx,Hallelujah,Pentatonix,321795,,1,111,new,2017,1,germany
112,7vRriwrloYVaoAe3a9wJHe,"i hate u, i love u (feat. olivia o'brien)",gnash,317348,,1,112,new,2017,1,germany
113,1PSBzsahR2AKwLJgx8ehBj,Bad Things (with Camila Cabello),Machine Gun Kelly,311297,,1,113,new,2017,1,germany
114,3hB5DgAiMAQ4DzYbsMq1IT,Love Yourself,Justin Bieber,304382,,1,114,new,2017,1,germany
115,14OLkF8PnpsE7z9zt7FMu1,Spielplatz,Maxwell,304365,,1,115,new,2017,1,germany
116,0B8B8cVRFIG1yznoQe7c9s,Setting Fires,The Chainsmokers,304096,,1,116,new,2017,1,germany
117,1FUViuNSldssMIawrOXF2i,I Got You,Bebe Rexha,301903,,1,117,new,2017,1,germany
118,1lItf5ZXJc1by9SbPeljFd,Juju On That Beat (TZ Anthem),Zay Hilfigerrr,299936,,1,118,new,2017,1,germany
119,7yyRTcZmCiyzzJlNzGC9Ol,Broccoli (feat. Lil Yachty),DRAM,296848,,1,119,new,2017,1,germany
120,6SpE8A5auqnlmVcMQ4ekYK,Holland,257ers,295588,,1,120,new,2017,1,germany
121,3qlF4ENgFTbAbPZfFF9lxt,Irgendwas (feat. Bengio),Yvonne Catterfeld,291830,,1,121,new,2017,1,germany
122,1UXyQicTgZI4PT4zflpodi,Musik sein,Wincent Weiss,290790,,1,122,new,2017,1,germany
123,7zja6rwquGA6vzLolzKrda,Hulapalu,Andreas Gabalier,290763,,1,123,new,2017,1,germany
124,02WacdrRpm4zlP8H7X6bnQ,Dancing On My Own,Calum Scott,286161,,1,124,new,2017,1,germany
125,1rIKgCH4H52lrvDcz50hS8,Lush Life,Zara Larsson,285775,,1,125,new,2017,1,germany
126,4F7A0DXBrmUAkp32uenhZt,Party Monster,The Weeknd,283085,,1,126,new,2017,1,germany
127,01dCuK62A6QZ8L9ONTyMVo,Lebenslauf,Bonez MC,282851,,1,127,new,2017,1,germany
128,767AsV1cQwmOU4PJG96MzO,Do It Right,Martin Solveig,279973,,1,128,new,2017,1,germany
129,2qOMpFfLZ0agDTouBxUDCb,Die Immer Lacht - Radio 2016 Mix,Stereoact,278996,,1,129,new,2017,1,germany
130,5hYTyyh2odQKphUbMqc5gN,"How Far I'll Go - From ""Moana""",Alessia Cara,276593,,1,130,new,2017,1,germany
131,0h4FK0CnlZ3oJnZ6quEk1P,What Do You Love,Seeb,272942,,1,131,new,2017,1,germany
132,68EMU2RD1ECNeOeJ5qAXCV,We Don't Talk Anymore,Charlie Puth,270881,,1,132,new,2017,1,germany
133,2BrzlUj1u1CtvaJDGIKpsP,Make Me (Cry),Noah Cyrus,270595,,1,133,new,2017,1,germany
134,11KJSRSgaDxqydKYiD2Jew,Too Good,Drake,270583,,1,134,new,2017,1,germany
135,1vza0Eqjzqw0jJfOGRwg1c,Meine Sprache,Gzuz,267943,,1,135,new,2017,1,germany
136,7129iqBafaphfc3WPCGC0L,7 Years,Lukas Graham,265965,,1,136,new,2017,1,germany
137,2KMJ5CoxY4ECG9TZyNWmpv,Heatwave (feat. Akon),Robin Schulz,264662,,1,137,new,2017,1,germany
138,3E2Zh20GDCR9B1EYjfXWyv,Weak,AJR,262838,,1,138,new,2017,1,germany
139,2IDDQFHRf9iH35jeL89uNs,Please Tell Rosie,Alle Farben,261686,,1,139,new,2017,1,germany
140,7Is0OPWVcN8DdZpcNuClcy,Feel (feat. Sena Sener) - Radio Edit,Mahmut Orhan,258670,,1,140,new,2017,1,germany
141,3ghPeGA7IkGIZsrIKw9wbi,"Boom (feat. MOTi, TY Dolla $ign, Wizkid & Kranium)",Major Lazer,258634,,1,141,new,2017,1,germany
142,2Ae5awwKvQpTBKQHr1TYCg,Dynamite (feat. Pretty Sister),Nause,254919,,1,142,new,2017,1,germany
143,3qaYuV5XZAwiOvGE91HhwS,Inside the Lines (feat. Casso),Mike Perry,254486,,1,143,new,2017,1,germany
144,2aksifNn5ph8igDOkPBA02,Love On The Brain,Rihanna,252614,,1,144,new,2017,1,germany
145,0YHUITU3w6ws1v8ehT264g,Shout Out to My Ex,Little Mix,251825,,1,145,new,2017,1,germany
146,7ckGvAoSg8oq85I8owLVSZ,Ruhe nach dem Sturm,Bonez MC,250679,,1,146,new,2017,1,germany
147,3FTKzJI05mtKBIouwQcEpZ,Erkläre mir die Liebe,Philipp Poisel,250342,,1,147,new,2017,1,germany
148,2z7IrWdtG3Rx3xA3Zq2yFK,Kartell (feat. Azet & Nash),Zuna,244215,,1,148,new,2017,1,germany
149,4IT5Mf72LNjw7rzY1jZ1IV,Vanilla Sky,Hanybal,244021,,1,149,new,2017,1,germany
150,0ekFioHmdtwcITYOYXavl6,Bianco - Prod. Lex Lugner,Yung Hurn,243309,,1,150,new,2017,1,germany
151,5Z01UMMf7V1o0MzF86s6WJ,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,241607,,1,151,new,2017,1,germany
152,3bidbhpOYeV4knp8AIu8Xn,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,241415,,1,152,new,2017,1,germany
153,0QjewL57d6QobAvn1JoQd9,Bleib in der Schule,Trailerpark,239858,,1,153,new,2017,1,germany
154,2wDjpPW3HZdA9quPPmZAMu,Trust Nobody (feat. Selena Gomez & Tory Lanez),Cashmere Cat,235572,,1,154,new,2017,1,germany
155,5v9N8Rx3QsFvr50cxyQcA3,Love$ick,Mura Masa,234763,,1,155,new,2017,1,germany
156,1kFJTEnAvJ70S5mXplUAFR,Love Me,Jane XØ,233200,,1,156,new,2017,1,germany
157,6Knv6wdA0luoMUuuoYi2i1,My House,Flo Rida,231995,,1,157,new,2017,1,germany
158,1WP1r7fuvRqZRnUaTi2I1Q,Stitches,Shawn Mendes,225890,,1,158,new,2017,1,germany
159,6yxQYuItvkkjEDGvORwzeD,Nummer Eins,Stereoact,224924,,1,159,new,2017,1,germany
160,2Fjz5ZC5BvFdCqcnTZ3ilH,Sing Me to Sleep,Alan Walker,223782,,1,160,new,2017,1,germany
161,2oW8pBaoHKnG2zf7auryUH,Fast Life,Azet,223151,,1,161,new,2017,1,germany
162,6C7RJEIUDqKkJRZVWdkfkH,Stronger,Kanye West,222765,,1,162,new,2017,1,germany
163,2wClcS0uXRVwUhuZBIVpQp,Wieder vereint,LX,220209,,1,163,new,2017,1,germany
164,5dKyZWlgjWw1oJgLa4GCZD,Cool Girl,Tove Lo,218782,,1,164,new,2017,1,germany
165,0KlOfCE4H3eldPqsKVLK3Z,Nero,Kollegah,217820,,1,165,new,2017,1,germany
166,1oc4kHthIpfa2jQnIL33GE,Let's Hurt Tonight,OneRepublic,217810,,1,166,new,2017,1,germany
167,2a9yoHHUk5dRdq5GU8KvU2,American Express (feat. Farid Bang),Kollegah,215220,,1,167,new,2017,1,germany
168,1QGj4FP9nmxnBsbc17oKHE,Masafaka,Sido,213265,,1,168,new,2017,1,germany
169,26hcyzSE154xMZCbFdtInA,Taped up Heart (feat. Clara Mae),KREAM,212177,,1,169,new,2017,1,germany
170,0bZcstGSV52WWUR8WkrW5p,Wir sind groß,Mark Forster,211641,,1,170,new,2017,1,germany
171,4GyG53nBdaEvSEn9o8roA2,Geiles Leben - Madizin Single Mix,Glasperlenspiel,209631,,1,171,new,2017,1,germany
172,5qqabIl2vWzo9ApSC317sa,Wonderwall - Remastered,Oasis,207440,,1,172,new,2017,1,germany
173,3g62kHCCbNwhEKYywx5Xwz,Willst du,Alligatoah,206451,,1,173,new,2017,1,germany
174,1mEboo42f3Pt5BSPCtogYr,Attackieren,Bonez MC,206434,,1,174,new,2017,1,germany
175,5iYe4mt1bf1KVzVM8EY6y8,Du bist schön,Alligatoah,206384,,1,175,new,2017,1,germany
176,3Ex4kKTk1Xz09olihl9E2w,Ich brauch Dich,KC Rebell,206072,,1,176,new,2017,1,germany
177,4WjH9Bzt3kx7z8kl0awxh4,Lean On (feat. MØ & DJ Snake),Major Lazer,205682,,1,177,new,2017,1,germany
178,6ME3MgyTvEF082QdPuJFbK,Hakuna Matata,Maxwell,203452,,1,178,new,2017,1,germany
179,6yr8GiTHWvFfi4o6Q5ebdT,'Till I Collapse,Eminem,203037,,1,179,new,2017,1,germany
180,7gZQfdEQpmwAoPHSbEHzms,False Alarm,Matoma,201443,,1,180,new,2017,1,germany
181,14SZQ3k55sfzGLuv9WZ4Xe,80 Millionen,Max Giesinger,200790,,1,181,new,2017,1,germany
182,6F609ICg9Spjrw1epsAnpa,Controlla,Drake,200370,,1,182,new,2017,1,germany
183,2H6dHxAxGq5oQ9EiinNpXT,Spirits,The Strumbellas,199624,,1,183,new,2017,1,germany
184,5GFDrUTLGJix84sNhjCG0g,Caroline,Aminé,199616,,1,184,new,2017,1,germany
185,5QN61DH3eHopa0IBarwr6B,Kaiseraura,Kollegah,199585,,1,185,new,2017,1,germany
186,6O6M7pJLABmfBRoGZMu76Y,Roses,The Chainsmokers,199153,,1,186,new,2017,1,germany
187,26H7SNTmq9QjiCQ0qpB6qm,Paper,KC Rebell,199026,,1,187,new,2017,1,germany
188,5E1IQbUZxY7gyrNlwiEr7T,Pharao,Kollegah,198250,,1,188,new,2017,1,germany
189,5tf1VVWniHgryyumXyJM7w,Sugar (feat. Francesco Yates),Robin Schulz,198026,,1,189,new,2017,1,germany
190,6t2ubAB4iSYOuIpRAOGd4t,Cake - Challenge Version,Flo Rida,197861,,1,190,new,2017,1,germany
191,1WVnR5tOzd9oMVEAkBvPxH,Erblindet,Bonez MC,196996,,1,191,new,2017,1,germany
192,3D3Tkk0d9UmECpH5Fprmuv,Whispering Still (feat. Charity Children) - Little Rose Remix,SRTW,194847,,1,192,new,2017,1,germany
193,2s76aKBWKShlwPC4xTtEEE,Wake Up Where You Are,State of Sound,194207,,1,193,new,2017,1,germany
194,6SIToQ3DgnTIzXAyM4amnh,Verräter,Bonez MC,192956,,1,194,new,2017,1,germany
195,7g4ZuevZdAZh4EDrJG1S4X,Ciao Ciao,Bonez MC,192282,,1,195,new,2017,1,germany
196,5ev0Z2lFzmhjlQCWpRAWiG,Only One - Radio Edit,Sigala,192127,,1,196,new,2017,1,germany
197,28CWzJEydS0er9hU3TEYyJ,Wide Awake - Red Mix,Eric Saade,191743,,1,197,new,2017,1,germany
198,1CnPYaKxTVb4LWOtiGOm0m,All Time Low,Jon Bellion,191671,,1,198,new,2017,1,germany
199,5BOZ4skcMubA0R6RD4zf64,Girls Like (feat. Zara Larsson),Tinie Tempah,190570,,1,199,new,2017,1,germany
200,0cAuqPI1R8RlFsXXWWO039,Don't You Know - Radio Edit,Kungs,190514,,1,200,new,2017,1,germany
1,7qiZfU4dY1lWllzX7mPBI3,Shape of You,Ed Sheeran,3021918,,1,1,new,2017,2,germany
2,6PCUP3dWmTjcTtXY02oFdT,Castle on the Hill,Ed Sheeran,2233757,,1,2,new,2017,2,germany
3,5knuzwU65gJK7IF5yJsuaW,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,1794072,1.0,2,1,-2,2017,2,germany
4,3NdDpSvN911VPGivFlV5d0,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,1643288,4.0,2,4,0,2017,2,germany
5,0JiVRyTJcJnmlwCZ854K4p,Alone,Alan Walker,1576903,2.0,2,2,-3,2017,2,germany
6,1cG0umU5TKStygKsPFZ9pY,Shed a Light,Robin Schulz,1405089,8.0,2,6,2,2017,2,germany
7,78rIJddV4X0HkNAInEcYde,Call On Me - Ryan Riback Extended Remix,Starley,1375058,6.0,2,6,-1,2017,2,germany
8,5aAx2yezTd8zXrkmtKl66Z,Starboy,The Weeknd,1348411,5.0,2,5,-3,2017,2,germany
9,43jBqV3j3Xi1g6wO0bhIMd,Now and Later,Sage The Gemini,1343523,10.0,2,9,1,2017,2,germany
10,5uCax9HTNlzGybIStD3vDh,Say You Won't Let Go,James Arthur,1264473,12.0,2,10,2,2017,2,germany
11,2nYpbaLykC2cjU8Yt5KF1v,Chöre,Mark Forster,1240125,3.0,2,3,-8,2017,2,germany
12,05Mp2UJulSttxQ4E6hQPH3,Ohne mein Team,Bonez MC,1236154,11.0,2,11,-1,2017,2,germany
13,6HUnnBwYZqcED1eQztxMBN,Solo Dance,Martin Jensen,1226698,14.0,2,13,1,2017,2,germany
14,76gwG061wqdatYhicO2hG4,Bad Ideas,Alle Farben,1170385,9.0,2,9,-5,2017,2,germany
15,7BKLCZ1jbUBVqRi2FVlTVw,Closer,The Chainsmokers,1159923,7.0,2,7,-8,2017,2,germany
16,3cFsmM51N5zMAuu1nNY4Tw,No Lie,Sean Paul,1137425,16.0,2,16,0,2017,2,germany
17,6rwCkGBh7CV6pcdxZKbcsG,iPhone 17 (feat. Moé),KC Rebell,1052039,20.0,2,17,3,2017,2,germany
18,3EmmCZoqpWOTY1g2GBwJoR,Just Hold On,Steve Aoki,1050414,18.0,2,18,0,2017,2,germany
19,7istTRCq9OK5cEC8sPAc50,An ihnen vorbei,Bonez MC,1042520,33.0,2,19,14,2017,2,germany
20,6nxQdXa1uAL0rY72wPZu89,Love Me Now,John Legend,1020431,23.0,2,20,3,2017,2,germany
21,3TRFq09DUgYj1mug6RRqJW,Lot to Learn,Luke Christopher,1012359,24.0,2,21,3,2017,2,germany
22,4pdPtRcBmOSQDlJ3Fk945m,Let Me Love You,DJ Snake,994376,13.0,2,13,-9,2017,2,germany
23,6fujklziTHa8uoM5OQSfIo,Black Beatles,Rae Sremmurd,982720,15.0,2,15,-8,2017,2,germany
24,4TZy1wLyHec06pwgFYDh1a,Mercy,Shawn Mendes,935596,26.0,2,24,2,2017,2,germany
25,5MFzQMkrl1FOOng9tq6R9r,Don't Wanna Know,Maroon 5,930669,21.0,2,21,-4,2017,2,germany
26,0prNGof3XqfTvNDxHonvdK,Scars To Your Beautiful,Alessia Cara,905852,29.0,2,26,3,2017,2,germany
27,1vvNmPOiUuyCbgWmtc6yfm,My Way,Calvin Harris,900827,19.0,2,19,-8,2017,2,germany
28,4PdJSsESm34djLfBde9Pr2,Would I Lie to You - Radio Edit,David Guetta,898709,17.0,2,17,-11,2017,2,germany
29,5NafFxaLg9Ep21oTHBw7Zq,Dye My Hair,ALMA,895273,27.0,2,27,-2,2017,2,germany
30,0L87MffumRNWrY2SNUFcvs,Cocoon,Milky Chance,866008,38.0,2,30,8,2017,2,germany
31,1D3ODoXHBLpdxolZRHWV1j,By Your Side,Jonas Blue,855693,28.0,2,28,-3,2017,2,germany
32,2KHbPYI22yWIOgWUsApYIS,Kokaina,Miami Yacine,832694,34.0,2,32,2,2017,2,germany
33,6wHRm1KR8pzVDPdmR6Qovj,Palmen aus Plastik,Bonez MC,829719,32.0,2,32,-1,2017,2,germany
